Name,NumCells,NumActive,NumInactive,FractionActive,FractionInactive,Parameters
A - 03(fld 01 wv Cy3 - Cy3),20,3,17,0.15,0.85,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 02 wv Cy3 - Cy3),12,5,7,0.4166666666666667,0.5833333333333334,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 03 wv Cy3 - Cy3),19,6,13,0.3157894736842105,0.6842105263157895,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 04 wv Cy3 - Cy3),15,1,14,0.06666666666666667,0.9333333333333333,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 05 wv Cy3 - Cy3),32,10,22,0.3125,0.6875,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 06 wv Cy3 - Cy3),34,24,10,0.7058823529411765,0.29411764705882354,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 07 wv Cy3 - Cy3),19,10,9,0.5263157894736842,0.47368421052631576,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 08 wv Cy3 - Cy3),18,9,9,0.5,0.5,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 09 wv Cy3 - Cy3),21,15,6,0.7142857142857143,0.2857142857142857,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 10 wv Cy3 - Cy3),27,21,6,0.7777777777777778,0.2222222222222222,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 11 wv Cy3 - Cy3),18,14,4,0.7777777777777778,0.2222222222222222,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 12 wv Cy3 - Cy3),13,7,6,0.5384615384615384,0.46153846153846156,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 13 wv Cy3 - Cy3),18,14,4,0.7777777777777778,0.2222222222222222,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 14 wv Cy3 - Cy3),25,10,15,0.4,0.6,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 15 wv Cy3 - Cy3),7,1,6,0.14285714285714285,0.8571428571428571,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 16 wv Cy3 - Cy3),21,9,12,0.42857142857142855,0.5714285714285714,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 17 wv Cy3 - Cy3),58,29,29,0.5,0.5,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 18 wv Cy3 - Cy3),23,14,9,0.6086956521739131,0.391304347826087,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
A - 03(fld 19 wv Cy3 - Cy3),21,9,12,0.42857142857142855,0.5714285714285714,"{'min_thresh': 500, 'max_thresh': 10000, 'min_size': 200, 'mineccentricity': 0.4, 'minsolidity': 0.92}"
